Paper ID,Ref ID,Reference DOI,sourceTaxonName,interactionTypeName,targetTaxonName,localityName,decimalLatitude,decimalLongitude,observationDateTime,Reference ISBN,Notes
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Hyperoplus lanceolatus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Crangon allmanni,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Trisopterus minutus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Trisopterus esmarkii,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Echiodon drummondii,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Microstomus kitt,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Scomber scombrus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Melanogrammus aeglefinus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Merlangius merlangus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Hippoglossoides platessoides,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Micromesistius poutassou,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Gadiculus argenteus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Anarhichas lupus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Lycodes vahlii,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Gracilechinus acutus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Chelidonichthys lucerna,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Pagurus bernhardus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Macropipus dupurator,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Cirolana parva,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Glyptocephalus cynoglossus,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Euspira pulchella,,,,,,
261,"A37: Cooperative Research Report No. 164; Cooperative Research Report No. 219, ICES Stomach DatasetImpl, ICES",,Pollachius virens,preys on,Meganyctiphanes norvegica,,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Merlangius merlangus,scottish sea,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Obelia geniculata,scottish sea,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Jassa falcata,,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Lacuna vincta,,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Caprella linearis,,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Ophiocomina nigra,,,,,,
262,164,10.1111/j.1095-8649.1994.tb01080.x,Pollachius virens,preys on,Patina pellucida,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Ampelisca typica,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Pseudocuma longicorne,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Bathyporeia elegans,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Monoculodes carinatus,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Hyperia galba,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Urothoe elegans,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Idotea neglecta,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Phtisica marina,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Perioculodes longimanus,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Apherusa bispinosa,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Dexamine spinosa,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Guernea coalita,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Monopseudocuma gilsoni,,,,,,
263,165,10.1111/j.1095-8649.1990.tb02541.x,Pollachius virens,preys on,Bodotria scorpioides,,,,,,
264,166,10.1111/anu.12182,Strongylocentrotus droebachiensis,preys on,Porphyra spp.,,,,,,
265,167,10.3354/meps11766,Pisaster ochraceus,preys on,Tegula funebralis,,,,,,
265,167,10.3354/meps11766,Leptasterias hexactis,preys on,Tegula funebralis,,,,,,
265,167,10.3354/meps11766,Leptasterias aequalis,preys on,Tegula funebralis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Agarum fimbriatum,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Laminaria digitata,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Alaria esculenta,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Corallina vancouveriensis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Hedophyllum sessile,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Porphyra yezoensis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Pilayella littoralis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Nereocystis luetkeanus,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,detritus,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Desmarestia viridis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Costaria costata,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Katharina tunicata,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Nucella lamellosa,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Echinarachnius parma,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Solaster endeca,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Crossaster papposus,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Fusitriton oregonensis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Semibalanus balanoides,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Lacuna vincta,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Palmaria palmata,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Pugettia venetiae,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Pilayella littoralis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Nereocystis luetkeanus,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Corallina officinalis,,,,,,
184,118,10.1038/srep21179,Strongylocentrotus droebachiensis,preys on,Mytilus edulis,,,,,,
267,168,10.1139/f77-067,Strongylocentrotus droebachiensis,preys on,Zostera marina,,,,,,
268,169,10.1007/s00300-016-1906-1,Margarites helicinus,preys on,Alaria esculenta,,,,,,
268,169,10.1007/s00300-016-1906-1,Margarites helicinus,preys on,Laminaria digitata,,,,,,
268,169,10.1007/s00300-016-1906-1,Margarites helicinus,preys on,Saccharina latissima,,,,,,
270,170,10.1016/j.csr.2010.10.010,Littorina littorea,preys on,Fucus vesiculosus,,,,,,
270,170,10.1016/j.csr.2010.10.010,Littorina littorea,preys on,Zostera marina,,,,,,
270,170,10.1016/j.csr.2010.10.010,Littorina littorea,preys on,Enteromorpha intestinalis,,,,,,
270,170,10.1016/j.csr.2010.10.010,Littorina littorea,preys on,Ascophyllum nodosum,,,,,,
270,170,10.1016/j.csr.2010.10.010,Littorina littorea,preys on,Ulva,,,,,,
9,15,10.3354/meps11421,Lacuna vincta,preys on,Saccharina latissima,,,,,,
9,15,10.3354/meps11421,Lacuna vincta,preys on,Laminaria digitata,,,,,,
9,15,10.3354/meps11421,Lacuna vincta,preys on,Agarum clathratum,,,,,,
272,172,10.1186/s40168-018-0430-7,Abalone,preys on,Laminaria digitata,,,,,,
272,172,10.1186/s40168-018-0430-7,Abalone,preys on,Saccharina latissima,,,,,,
272,172,10.1186/s40168-018-0430-7,Abalone,preys on,Ulva lactuca,,,,,,
272,172,10.1186/s40168-018-0430-7,Abalone,preys on,Palmaria palmata,,,,,,
9,15,10.3354/meps11421,Lacuna vincta,preys on,Agarum clathratum,"Splitnose Point, Nova Scotia",44.47734722,-63.54666667,summer 2013-14,,
9,15,10.3354/meps11421,Membranipora membranacea,preys on,Agarum clathratum,"Splitnose Point, Nova Scotia",44.47734722,-63.54666667,summer 2013-14,,
103,16,10.3354/meps12287,Membranipora membranacea,preys on,Agarum clathratum,Northwest Atlantic,,,,,requested
10,17,10.1371/journal.pone.0098204,Strongylocentrotus droebachiensis,preys on,Agarum clathratum,Eastern Canada,47.30972222,-52.79166667,,,A. clathratum and D. viridis have chemical makeup that retards urchin grazing
10,17,10.1371/journal.pone.0098204,Strongylocentrotus droebachiensis,preys on,Alaria esculenta,"Bread and Cheese Cove, Newfoundland",47.30972222,-52.79166667,,,
10,17,10.1371/journal.pone.0098204,Strongylocentrotus droebachiensis,preys on,Desmarestia viridis,"Bread and Cheese Cove, Newfoundland",47.30972222,-52.79166667,,,
10,17,10.1371/journal.pone.0098204,Strongylocentrotus droebachiensis,preys on,Desmarestia aculeata,"Bread and Cheese Cove, Newfoundland",47.30972222,-52.79166667,,,
11,18,10.3354/meps261099,Asterias forbesii,preys on,Alaria esculenta,"Halfway Rock, Marblehead, MA",42.502874,-70.77449,,,
11,18,10.3354/meps261099,Strongylocentrotus droebachiensis,preys on,Alaria esculenta,"Halfway Rock, Marblehead, MA",42.502874,-70.77449,,,
26,20,10.1007/s12526-010-0063-y,Tritonia plebia,preys on,Alcyonium digitatum,"Nahant, MA",42.4167,70.9,1985,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Anguilla rostrata,"Coast of WV, NC",,,1994-2007,,
36,"A2: Overton, A.S., Manooch, C.S., Smith, J.W., Brennan, K. (2008). Interactions between adult migratory striped bass (Morone saxatilis) and their prey during winter off the Virginia and North Carolina Atlantic coast from 1994 through 2007. Fish. Bull, 106:174–182.",,Morone saxatilis,preys on,Anguilla rostrata,Chesapeake Bay,,,,,
38,23,10.1371/journal.pone.0046830,Thunnus thynnus,preys on,Anguilla rostrata,"Quebec, Canada",,,Oct-11,,
38,23,10.1371/journal.pone.0046830,Lamna nasus,preys on,Anguilla rostrata,"Quebec, Canada",,,Oct-11,,
39,"A3: Sebens, K.P. (1985). The Ecology of the Rocky Subtidal Zone: The subtidal rock surfaces in New England support a diversity of encrusting species that compete for space and that recolonize patches cleared through predation. American Scientist, 73(6), 548-557.",,Coryphella salmonacea,preys on,Aplidium pallidum,New England,,,,,
39,"A3: Sebens, K.P. (1985). The Ecology of the Rocky Subtidal Zone: The subtidal rock surfaces in New England support a diversity of encrusting species that compete for space and that recolonize patches cleared through predation. American Scientist, 73(6), 548-557.",,Asterias vulgaris,preys on,Aplidium pallidum,New England,,,,,
40,"S4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",ISBN 10: 0340370114,Strongylocentrotus droebachiensis,preys on,Aplidium pallidum,New England,,,,ISBN 10: 0340370114,
40,"S4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",ISBN 10: 0340370115,Hyas coarctatus,preys on,Aplidium pallidum,New England,,,,ISBN 10: 0340370114,
40,"S4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",ISBN 10: 0340370116,Pseudopteuronectes americanus,preys on,Aplidium pallidum,New England,,,,ISBN 10: 0340370114,
40,"S4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",ISBN 10: 0340370117,Limandia ferruginea,preys on,Aplidium pallidum,New England,,,,ISBN 10: 0340370114,
40,"S4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",ISBN 10: 0340370118,Cancer borealis,preys on,Aplidium pallidum,New England,,,,ISBN 10: 0340370114,
48,28,10.3391/ai. 2009.4.1.13,Anachis lafresnayi,preys on,Ascidiella aspersa,Southern New England,,,June-August,,
48,28,10.3391/ai. 2009.4.1.13,Mitrella lunata,preys on,Ascidiella aspersa,Southern New England,,,June-August,,
48,28,10.3391/ai. 2009.4.1.13,Anachis lafresnayi,preys on,Ascidiella aspersa,Southern New England,,,,,density experiments
48,28,10.3391/ai. 2009.4.1.13,Mitrella lunata,preys on,Ascidiella aspersa,Southern New England,,,,,**found many papers with this relationship; many said they prefer newly settled and juvenille ascidians
50,29,10.1016/j.ecss.2017.08.007,Littorina obtusata,preys on,Ascophyllum nodosum,,,,,,
51,30,10.1098/rspb.2016.2590,Carcinus maenas,preys on,Ascophyllum nodosum,Maine,,,,,
51,30,10.1098/rspb.2016.2590,Littorina littorea,preys on,Ascophyllum nodosum,Maine,,,,,
51,30,10.1098/rspb.2016.2590,Nucella lapillus,preys on,Semibalanus balanoides,Maine,,,,,
54,31,10.1007/BF00396982,Strongylocentrotus droebachiensis,preys on,Ascophyllum nodosum,Maine,,,,,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Aeolidia papillosa,preys on,Metridium senile,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Henricia sanguinolenta,preys on,Halichondria panicea,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Strongylocentrotus droebachiensis,preys on,Lithothamnion glaciale,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Strongylocentrotus droebachiensis,preys on,Phymatolithon rugulosum,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Tonicella marmorea,preys on,Phymatolithon rugulosum,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Acmaea tessulata,preys on,Phymatolithon rugulosum,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Cadlina laevis,preys on,Halisarca dujardini,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Buccinum undatum,preys on,Modiolus modiolus,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Asterias vulgaris,preys on,Modiolus modiolus,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Asterias vulgaris,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Buccinum undatum,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Strongylocentrotus droebachiensis,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Homarus americanus,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Cancer borealis,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Tautogolabrus adspersus,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Macrozoarces americanus,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
40,"A4: Conference: Ecology of Rocky Coasts, Eds. Moore P.G., Seed, R. Hodder, Arnold (1985) ISBN 10: 0340370114, At Plymouth, England, Volume: 1.",,Pseudopleuronectes americanus,preys on,Mytilus edulis,"Nahant, MA",,,,ISBN 10: 340370114,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2103",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Lagodon rhomboides,preys on,Hypnea,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2104",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Libinia dubia,preys on,Hypnea,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2105",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Mithrax forceps,preys on,Hypnea,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2106",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Arbacia punctulata,preys on,Hypnea,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2107",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Panopeus herbistii,preys on,Hypnea,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2108",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Lagodon rhomboides,preys on,Gracilaria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2109",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Libinia dubia,preys on,Gracilaria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2110",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Mithrax forceps,preys on,Gracilaria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2111",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Arbacia punctulata,preys on,Gracilaria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2112",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Panopeus herbistii,preys on,Gracilaria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2113",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Lagodon rhomboides,preys on,Chondria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2114",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Libinia dubia,preys on,Chondria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2115",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Mithrax forceps,preys on,Chondria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2116",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Arbacia punctulata,preys on,Chondria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2117",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Panopeus herbistii,preys on,Chondria,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2118",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Libinia dubia,preys on,Padina,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2119",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Mithrax forceps,preys on,Padina,North Carolina,,,,,
46,"A5: Stachowicz, J.J., Hay, M.E. (1999). Mutualism and coral persistence: the role of herbivore resistance to algal chemical defenses. Ecology, 80(6), 2085-2120",10.1890/0012-9658(1999)080[2085:MACPTR]2.0.CO;2,Panopeus herbistii,preys on,Padina,North Carolina,,,,,
63,36,10.1080/00288330909509983,Homarus americanus,preys on,Boltenia echinata,"Northumberland Strait, Canada",,,,,
64,37,10.1007/s00227-014-2425-7,Strongylocentrotus droebachiensis,preys on,Boltenia ovifera,"Halifax, Nova Scotia",44.45777778,-63.53305556,Nov-11,,incidental when grazing
65,38,10.3391/ai.2017.12.1.05,Mitrella lunata,preys on,Botrylloides violaceus,Beverly MA,,,,,
66,"A7: Carver, C.E., A.L. Mallet and B. Vercaemer. 2006b. Biological Synopsis of the colonial tunicates, Botryllus schlosseri and Botrylloides violaceus. Can. Man. Rep. Fish. Aquat. Sci. 2747: v + 42 p.",,Libinia emarginata,preys on,Botrylloides violaceus,laboratory,,,,,
66,"A7: Carver, C.E., A.L. Mallet and B. Vercaemer. 2006b. Biological Synopsis of the colonial tunicates, Botryllus schlosseri and Botrylloides violaceus. Can. Man. Rep. Fish. Aquat. Sci. 2747: v + 42 p.",,Cycloporus japonicus,preys on,Botrylloides violaceus,laboratory,,,,,
66,"A7: Carver, C.E., A.L. Mallet and B. Vercaemer. 2006b. Biological Synopsis of the colonial tunicates, Botryllus schlosseri and Botrylloides violaceus. Can. Man. Rep. Fish. Aquat. Sci. 2747: v + 42 p.",,Erato voluta,preys on,Botryllus schlosseri,laboratory,,,,,
66,"A7: Carver, C.E., A.L. Mallet and B. Vercaemer. 2006b. Biological Synopsis of the colonial tunicates, Botryllus schlosseri and Botrylloides violaceus. Can. Man. Rep. Fish. Aquat. Sci. 2747: v + 42 p.",,Cycloporus papillosus,preys on,Botryllus schlosseri,laboratory,,,,,
66,"A7: Carver, C.E., A.L. Mallet and B. Vercaemer. 2006b. Biological Synopsis of the colonial tunicates, Botryllus schlosseri and Botrylloides violaceus. Can. Man. Rep. Fish. Aquat. Sci. 2747: v + 42 p.",,Libinia emarginata,preys on,Botryllus schlosseri,laboratory,,,,,
67,39,10.1016/j.jembe.2006.10.015,Henricia sanguinolenta,preys on,Botryllus schlosseri,Gulf of Maine,,,,,
67,39,10.1016/j.jembe.2006.10.015,Mitrella lunata,preys on,Botryllus schlosseri,Gulf of Maine,,,,,
67,39,10.1016/j.jembe.2006.10.015,Anachis lafresnayi,preys on,Botryllus schlosseri,Gulf of Maine,,,,,
