source_taxon_external_id,sourceTaxonName,source_taxon_path,source_specimen_life_stage,interactionTypeName,target_taxon_external_id,targetTaxonName,target_taxon_path,target_specimen_life_stage,latitude,longitude,study_citation,study_source_citation
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL_V2:1011820,Cyclopterus lumpus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cyclopteridae | Cyclopterus | Cyclopterus lumpus,NA,NA,NA,NA,NA
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL_V2:1011820,Cyclopterus lumpus,Animalia | Chordata | Actinopterygii | Scorpaeniformes | Cyclopteridae | Cyclopterus | Cyclopterus lumpus,NA,NA,NA,NA,NA
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL_V2:128502,Carcinus maenas,Animalia | Arthropoda | Malacostraca | Decapoda | Portunoidea | Portunidae | Carcinus | Carcinus maenas,NA,NA,NA,NA,NA
EOL:916498,Sphacelaria cirrosa,Chromista | Chromista | Phaeophyta | Phaeophyceae | Sphacelariales | Sphacelariaceae | Sphacelaria | Sphacelaria cirrosa,NA,eaten by,EOL:619396,Littorina littorea,Animalia | Mollusca | Gastropoda | Littorinimorpha | Littorinoidea | Littorinidae | Littorina | Littorina littorea,NA,NA,NA,NA,NA
EOL:52351,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,eaten by,FBC:SLB:SpecCode:5100,Nucella lapillus,Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
EOL:52351,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,eaten by,FBC:SLB:SpecCode:5100,Nucella lapillus,Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
NBN:NBNSYS0000178102,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,preyed upon by,NBN:NBNSYS0000188539,Nucella lapillus,Biota | Animalia | Mollusca | Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
NBN:NBNSYS0000178102,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,preyed upon by,NBN:NBNSYS0000188539,Nucella lapillus,Biota | Animalia | Mollusca | Gastropoda | Neogastropoda | Muricidae | Nucella | Nucella lapillus,NA,NA,NA,NA,NA
GBIF:2327769,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
GBIF:2327769,Spirorbis,Animalia | Annelida | Polychaeta | Sabellida | Serpulidae | Spirorbis,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:8767970,Clathromorphum circumscriptum,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:7716234,Ulvaria obscura,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:118219,Desmarestia aculeata,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia aculeata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:8767970,Clathromorphum circumscriptum,Plantae | Rhodophyta | Florideophyceae | Corallinales | Hapalidiaceae | Clathromorphum | Clathromorphum circumscriptum,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:5422621,Saccorhiza dermatodea,Chromista | Ochrophyta | Phaeophyceae | Tilopteridales | Phyllariaceae | Saccorhiza | Saccorhiza dermatodea,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:2645300,Acrosiphonia,Plantae | Chlorophyta | Ulvophyceae | Ulotrichales | Ulotrichaceae | Acrosiphonia,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:119259,Fucus distichus,Phaeophyceae | Fucales | Fucaceae | Fucus | Fucus distichus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Saccharina latissima,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:7716234,Ulvaria obscura,Plantae | Chlorophyta | Ulvophyceae | Ulvales | Ulvaceae | Ulvaria | Ulvaria obscura,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:968088,Palmaria palmata,Plantae | Biliphyta | Rhodophyta | Eurhodophytina | Florideophyceae | Nemaliophycidae | Palmariales | Palmariaceae | Palmaria | Palmaria palmata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:155096,Saccharina latissima,Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:9836,Fucus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:9087373,Phycodrys rubens,Plantae | Rhodophyta | Florideophyceae | Ceramiales | Delesseriaceae | Phycodrys | Phycodrys rubens,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:113609,Chordaria flagelliformis,Phaeophyceae | Ectocarpales | Chordariaceae | Chordaria | Chordaria flagelliformis,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,WD:Q967622,Alaria esculenta,| Alaria esculenta,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:5423348,Desmarestia viridis,Chromista | Ochrophyta | Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:919354,Laminaria digitata,Chromista | Chromista | Phaeophyta | Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,http://taxon-concept.plazi.org/id/Chromista/Saccharina_latissima_Linnaeus_1753,Saccharina latissima,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Laminariaceae | Saccharina | Saccharina latissima,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,EOL:9836,Fucus,Chromista | Chromista | Phaeophyta | Phaeophyceae | Fucales | Fucaceae | Fucus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,GBIF:2256780,Urticina felina,Animalia | Cnidaria | Anthozoa | Actiniaria | Actiniidae | Urticina | Urticina felina,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,GBIF:2256780,Urticina felina,Animalia | Cnidaria | Anthozoa | Actiniaria | Actiniidae | Urticina | Urticina felina,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preyed upon by,BioGoMx:Spp-59-0782,Cancer irroratus,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
EOL:599668,Strongylocentrotus droebachiensis,Animalia | Echinodermata | Echinoidea | Camarodonta | Odontophora | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preyed upon by,BioGoMx:Spp-59-0782,Cancer irroratus,Animalia | Arthropoda | Crustacea | Malacostraca | Decapoda | Pleocyemata | Brachyura | Eubrachyura | Heterotremata | Cancroidea | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:2661536,Agarum clathratum,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Costariaceae | Agarum | Agarum clathratum,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:119587,Laminaria digitata,Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:122147,Alaria esculenta,Phaeophyceae | Laminariales | Alariaceae | Alaria | Alaria esculenta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:110416,Desmarestia viridis,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:3427,Lacuna vincta,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:113506,Corallina officinalis,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:109043,Ptilota serrata,Florideophyceae | Ceramiales | Ceramiaceae | Ptilota | Ptilota serrata,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:113506,Corallina officinalis,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:3427,Lacuna vincta,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:119587,Laminaria digitata,Phaeophyceae | Laminariales | Laminariaceae | Laminaria | Laminaria digitata,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:122147,Alaria esculenta,Phaeophyceae | Laminariales | Alariaceae | Alaria | Alaria esculenta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:110416,Desmarestia viridis,Phaeophyceae | Desmarestiales | Desmarestiaceae | Desmarestia | Desmarestia viridis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,GBIF:2661536,Agarum clathratum,Chromista | Ochrophyta | Phaeophyceae | Laminariales | Costariaceae | Agarum | Agarum clathratum,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:109043,Ptilota serrata,Florideophyceae | Ceramiales | Ceramiaceae | Ptilota | Ptilota serrata,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eats,FBC:SLB:SpecCode:32301,Semibalanus balanoides,Maxillopoda | Sessilia | Archaeobalanidae | Semibalanus | Semibalanus balanoides,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26784,Cancer irroratus,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:48661,Asterias rubens,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:FB:SpecCode:3672,Tautogolabrus adspersus,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26021,Homarus americanus,Malacostraca | Decapoda | Nephropidae | Homarus | Homarus americanus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26783,Cancer borealis,Malacostraca | Decapoda | Cancridae | Cancer | Cancer borealis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:48661,Asterias rubens,Asteroidea | Forcipulatida | Asteriidae | Asterias | Asterias rubens,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:SLB:SpecCode:26784,Cancer irroratus,Malacostraca | Decapoda | Cancridae | Cancer | Cancer irroratus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,eaten by,FBC:FB:SpecCode:3672,Tautogolabrus adspersus,Actinopterygii | Perciformes | Labridae | Tautogolabrus | Tautogolabrus adspersus,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,FBC:SLB:SpecCode:122147,Alaria esculenta,Phaeophyceae | Laminariales | Alariaceae | Alaria | Alaria esculenta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,FBC:SLB:SpecCode:3427,Lacuna vincta,Gastropoda | Neotaenioglossa | Littorinidae | Lacuna | Lacuna vincta,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,FBC:SLB:SpecCode:113506,Corallina officinalis,Florideophyceae | Corallinales | Corallinaceae | Corallina | Corallina officinalis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,FBC:SLB:SpecCode:47622,Mytilus edulis,Bivalvia | Mytiloida | Mytilidae | Mytilus | Mytilus edulis,NA,NA,NA,NA,NA
FBC:SLB:SpecCode:50007,Strongylocentrotus droebachiensis,Echinoidea | Echinoida | Strongylocentrotidae | Strongylocentrotus | Strongylocentrotus droebachiensis,NA,preys on,FBC:SLB:SpecCode:122147,Alaria esculenta,Phaeophyceae | Laminariales | Alariaceae | Alaria | Alaria esculenta,NA,NA,NA,NA,NA
